,Transaction ID,Sender Address,Receiver Address,Amount Transferred,Timestamp,Transaction Type,Fraudulent Label,Suspicious Transaction Flags,Block Hash,Block Number,Mining Pool Information,Account Creation Date,Account Activity Level,Account Age,Account Balance,Account Reputation Score,Transaction Volume,Transaction Frequency,Number of Distinct Counterparties,Time Between Transactions,Number of Transactions per Day,Pattern Consistency,Shared IP Address,Device Information,Account Linking,Geographical Location,Device Fingerprinting
846,TX000847,ACC000191,ACC000235,16.81,2025-02-27 11:50:59.347549,Smart Contract Interaction,0,0,BLOCK000847,552945,PoolA,2024-12-16 19:16:59.359776,High,275,4609.54,69,4917.69,54,12,17.7087706565545,9,1,164.104.236.88,DeviceB,0,Africa,Fingerprint_190
847,TX000848,ACC000159,ACC000097,57.39,2025-02-27 12:24:59.347549,Regular Transfer,1,1,BLOCK000848,321092,PoolB,2025-01-01 19:16:59.359776,Low,351,8558.63,100,1607.34,90,28,12.719602389794927,10,1,183.243.205.124,DeviceD,1,Asia,Fingerprint_158
848,TX000849,ACC000360,ACC000057,82.17,2025-02-27 12:06:59.347549,Smart Contract Interaction,0,1,BLOCK000849,740098,PoolD,2024-06-23 19:16:59.359776,Low,326,1426.44,70,518.62,49,21,22.157200001153527,10,0,62.246.142.42,DeviceD,1,Oceania,Fingerprint_359
849,TX000850,ACC000380,ACC000082,39.51,2025-02-26 21:57:59.347549,Smart Contract Interaction,0,0,BLOCK000850,629342,PoolD,2024-06-24 19:16:59.359776,Medium,82,7676.6,75,9197.85,21,30,12.879412195080416,3,0,38.255.157.153,DeviceB,1,Asia,Fingerprint_379
850,TX000851,ACC000437,ACC000230,2.96,2025-02-27 09:20:59.347549,Smart Contract Interaction,0,1,BLOCK000851,941017,PoolC,2024-04-02 19:16:59.359776,Low,107,9672.78,73,8727.14,19,2,5.693768605884095,6,1,220.8.39.52,DeviceA,0,US,Fingerprint_436
851,TX000852,ACC000018,ACC000129,68.32,2025-02-26 19:49:59.347549,Regular Transfer,1,0,BLOCK000852,433765,PoolA,2024-09-19 19:16:59.358697,High,175,7220.6,72,9521.87,55,5,8.876186749277394,4,1,195.76.204.187,DeviceC,1,EU,Fingerprint_17
852,TX000853,ACC000035,ACC000094,17.29,2025-02-27 07:28:59.347549,Regular Transfer,0,1,BLOCK000853,815234,PoolA,2024-06-15 19:16:59.358697,Low,79,6038.82,77,806.79,14,19,17.40081326005484,6,0,160.243.143.174,DeviceD,0,EU,Fingerprint_34
853,TX000854,ACC000316,ACC000369,21.48,2025-02-26 20:18:59.347549,Regular Transfer,0,0,BLOCK000854,459279,PoolC,2024-05-28 19:16:59.359776,Medium,64,9103.27,61,4309.47,81,2,4.500722258986569,3,0,242.231.183.156,DeviceA,0,Oceania,Fingerprint_315
854,TX000855,ACC000461,ACC000396,18.72,2025-02-27 14:44:59.347549,Smart Contract Interaction,1,0,BLOCK000855,766023,PoolD,2024-04-24 19:16:59.359776,Low,324,2349.28,4,5002.33,100,3,21.657298194950265,7,1,78.212.55.222,DeviceB,0,EU,Fingerprint_460
855,TX000856,ACC000499,ACC000284,27.99,2025-02-26 21:04:59.347549,Smart Contract Interaction,0,1,BLOCK000856,374056,PoolD,2024-05-01 19:16:59.359776,Medium,48,4583.5,40,1029.09,63,7,4.340082983117377,9,0,31.137.24.62,DeviceD,0,Africa,Fingerprint_498
856,TX000857,ACC000374,ACC000379,88.34,2025-02-27 13:11:59.347549,Regular Transfer,1,1,BLOCK000857,889256,PoolB,2024-11-22 19:16:59.359776,High,324,5970.39,14,5094.65,44,26,18.732625929650755,2,0,69.242.253.174,DeviceA,0,Asia,Fingerprint_373
857,TX000858,ACC000217,ACC000088,3.47,2025-02-27 02:04:59.347549,Smart Contract Interaction,0,1,BLOCK000858,842133,PoolB,2024-06-13 19:16:59.359776,Low,163,5186.18,9,4593.11,86,48,1.5446169555369993,10,1,51.41.209.227,DeviceB,1,Africa,Fingerprint_216
858,TX000859,ACC000050,ACC000429,61.92,2025-02-27 00:44:59.347549,Smart Contract Interaction,1,1,BLOCK000859,574709,PoolC,2024-10-24 19:16:59.358697,High,152,6882.92,44,5953.15,74,6,21.01534887336718,4,0,14.215.40.188,DeviceB,1,Oceania,Fingerprint_49
859,TX000860,ACC000317,ACC000449,24.59,2025-02-26 19:34:59.347549,Smart Contract Interaction,0,1,BLOCK000860,386275,PoolD,2024-09-14 19:16:59.359776,Low,180,3488.45,84,2680.92,88,49,8.599877183732337,6,1,150.205.214.120,DeviceB,1,Asia,Fingerprint_316
860,TX000861,ACC000437,ACC000414,29.52,2025-02-26 21:31:59.347549,Smart Contract Interaction,1,1,BLOCK000861,357874,PoolC,2024-04-02 19:16:59.359776,Low,107,9672.78,73,8727.14,19,2,5.693768605884095,6,1,220.8.39.52,DeviceA,0,US,Fingerprint_436
861,TX000862,ACC000222,ACC000258,41.21,2025-02-27 08:15:59.347549,Smart Contract Interaction,0,1,BLOCK000862,794447,PoolC,2024-12-21 19:16:59.359776,Medium,267,1151.88,4,8899.91,8,33,19.34191618818444,2,1,190.73.39.193,DeviceD,0,Asia,Fingerprint_221
862,TX000863,ACC000348,ACC000044,55.07,2025-02-27 15:19:59.347549,Smart Contract Interaction,0,1,BLOCK000863,437262,PoolA,2024-12-17 19:16:59.359776,High,221,50.9,52,2972.86,15,39,22.723378803045012,1,1,8.156.26.254,DeviceA,1,Africa,Fingerprint_347
863,TX000864,ACC000452,ACC000335,6.11,2025-02-27 07:14:59.347549,Smart Contract Interaction,0,1,BLOCK000864,458224,PoolB,2024-11-28 19:16:59.359776,Low,325,2472.06,35,867.29,31,39,4.904025313541064,10,1,80.119.23.91,DeviceA,0,US,Fingerprint_451
864,TX000865,ACC000023,ACC000093,27.98,2025-02-27 00:04:59.347549,Smart Contract Interaction,0,0,BLOCK000865,320855,PoolC,2024-08-29 19:16:59.358697,High,185,3187.49,17,8509.13,80,13,7.3318765362489735,8,0,200.81.155.142,DeviceB,0,Asia,Fingerprint_22
865,TX000866,ACC000399,ACC000071,13.73,2025-02-27 02:52:59.347549,Regular Transfer,1,1,BLOCK000866,582134,PoolB,2024-03-05 19:16:59.359776,High,67,9614.47,55,2915.79,48,33,9.289026198922327,8,1,176.69.207.210,DeviceD,1,Africa,Fingerprint_398
866,TX000867,ACC000147,ACC000162,19.95,2025-02-26 23:22:59.347549,Regular Transfer,0,1,BLOCK000867,728635,PoolA,2024-05-29 19:16:59.359776,Low,291,4779.27,79,9504.2,33,48,15.841431736138887,2,1,150.83.20.148,DeviceA,1,Africa,Fingerprint_146
867,TX000868,ACC000188,ACC000125,88.47,2025-02-26 23:47:59.347549,Smart Contract Interaction,0,0,BLOCK000868,444412,PoolD,2024-11-05 19:16:59.359776,Low,215,9514.95,51,3538.72,23,28,11.89682955317411,5,1,156.98.171.210,DeviceA,0,US,Fingerprint_187
868,TX000869,ACC000073,ACC000131,52.59,2025-02-26 20:29:59.347549,Smart Contract Interaction,1,1,BLOCK000869,116645,PoolD,2024-12-17 19:16:59.358697,Low,147,467.92,22,1300.3,7,4,3.750602654739641,9,0,34.20.102.18,DeviceA,1,US,Fingerprint_72
869,TX000870,ACC000266,ACC000118,63.08,2025-02-27 05:01:59.347549,Smart Contract Interaction,0,0,BLOCK000870,825452,PoolB,2024-08-02 19:16:59.359776,High,59,4725.68,48,4399.76,3,36,17.082780229764147,7,1,27.179.238.197,DeviceC,0,US,Fingerprint_265
870,TX000871,ACC000283,ACC000377,80.22,2025-02-26 20:15:59.347549,Smart Contract Interaction,0,0,BLOCK000871,240221,PoolB,2024-11-10 19:16:59.359776,Medium,325,4587.51,7,6337.27,95,17,10.828611367308225,8,0,33.83.19.135,DeviceC,0,Africa,Fingerprint_282
871,TX000872,ACC000397,ACC000478,79.49,2025-02-27 01:02:59.347549,Smart Contract Interaction,0,0,BLOCK000872,777844,PoolC,2024-05-12 19:16:59.359776,Medium,196,3541.94,23,4122.67,33,40,23.1160814070876,10,0,252.121.30.220,DeviceD,0,US,Fingerprint_396
872,TX000873,ACC000085,ACC000151,98.94,2025-02-27 09:30:59.347549,Smart Contract Interaction,0,0,BLOCK000873,102146,PoolA,2024-07-22 19:16:59.358697,High,43,4617.72,9,9777.0,31,31,1.7553322029508505,3,1,117.129.111.12,DeviceA,1,US,Fingerprint_84
873,TX000874,ACC000040,ACC000362,78.19,2025-02-27 04:50:59.347549,Regular Transfer,0,0,BLOCK000874,738359,PoolC,2024-05-06 19:16:59.358697,Low,8,1146.5,64,3666.84,34,3,14.97133670541388,6,1,251.236.136.34,DeviceB,0,Asia,Fingerprint_39
874,TX000875,ACC000436,ACC000006,35.92,2025-02-27 18:49:59.347549,Regular Transfer,1,0,BLOCK000875,599676,PoolD,2024-07-27 19:16:59.359776,Medium,186,5620.49,54,6027.43,99,5,1.6895429152531474,10,0,123.170.252.116,DeviceB,1,Africa,Fingerprint_435
875,TX000876,ACC000310,ACC000327,54.46,2025-02-27 01:25:59.347549,Smart Contract Interaction,1,0,BLOCK000876,104487,PoolC,2024-07-10 19:16:59.359776,Medium,233,6268.92,83,4149.16,47,40,2.6809219467911976,4,1,20.0.98.87,DeviceC,0,Oceania,Fingerprint_309
876,TX000877,ACC000121,ACC000347,48.47,2025-02-27 15:37:59.347549,Regular Transfer,1,1,BLOCK000877,110043,PoolC,2024-12-06 19:16:59.359776,Low,93,8161.48,12,4244.39,60,24,19.170370918362075,3,0,116.171.250.59,DeviceA,1,Oceania,Fingerprint_120
877,TX000878,ACC000457,ACC000032,91.27,2025-02-27 18:24:59.347549,Regular Transfer,0,1,BLOCK000878,805383,PoolB,2024-10-22 19:16:59.359776,High,6,9260.44,37,2053.94,32,47,2.5254916741359477,2,0,78.32.81.242,DeviceC,1,Asia,Fingerprint_456
878,TX000879,ACC000072,ACC000060,50.24,2025-02-27 06:15:59.347549,Smart Contract Interaction,0,0,BLOCK000879,281965,PoolD,2024-06-09 19:16:59.358697,Medium,187,4939.34,13,5435.78,10,50,17.761521869549956,6,1,148.252.12.212,DeviceC,1,EU,Fingerprint_71
879,TX000880,ACC000231,ACC000154,38.84,2025-02-27 14:18:59.347549,Regular Transfer,0,1,BLOCK000880,533232,PoolA,2024-11-02 19:16:59.359776,High,19,3928.85,61,2302.17,23,1,22.89704341691779,6,0,137.187.133.245,DeviceA,1,Africa,Fingerprint_230
880,TX000881,ACC000127,ACC000203,17.99,2025-02-27 17:27:59.347549,Smart Contract Interaction,1,1,BLOCK000881,682788,PoolD,2024-05-23 19:16:59.359776,Low,169,430.76,99,8355.2,28,50,14.555645010954594,7,1,155.107.49.97,DeviceB,1,EU,Fingerprint_126
881,TX000882,ACC000128,ACC000252,31.89,2025-02-26 20:23:59.347549,Regular Transfer,1,0,BLOCK000882,830322,PoolC,2024-12-11 19:16:59.359776,Medium,34,480.03,52,336.92,79,2,14.760756710218676,7,0,12.8.15.151,DeviceA,0,EU,Fingerprint_127
882,TX000883,ACC000005,ACC000448,21.91,2025-02-27 17:20:59.347549,Regular Transfer,1,1,BLOCK000883,837463,PoolB,2025-01-26 19:16:59.358697,Medium,321,4360.62,26,4999.8,77,39,17.60586694543011,3,1,218.128.176.123,DeviceD,0,Asia,Fingerprint_4
883,TX000884,ACC000403,ACC000352,89.58,2025-02-27 12:26:59.347549,Smart Contract Interaction,0,0,BLOCK000884,612729,PoolD,2024-09-13 19:16:59.359776,Medium,184,7667.7,39,9932.22,87,47,15.996042265862018,3,0,65.94.61.127,DeviceC,0,Africa,Fingerprint_402
884,TX000885,ACC000451,ACC000156,77.86,2025-02-27 10:09:59.347549,Regular Transfer,0,1,BLOCK000885,899502,PoolB,2024-03-26 19:16:59.359776,High,161,5198.23,87,4314.45,24,8,17.61802249461193,4,0,10.140.98.88,DeviceD,0,US,Fingerprint_450
885,TX000886,ACC000339,ACC000059,5.87,2025-02-27 13:46:59.347549,Smart Contract Interaction,0,1,BLOCK000886,511871,PoolC,2024-08-06 19:16:59.359776,High,14,1626.07,67,7683.53,12,50,22.28320058552058,4,1,232.148.233.22,DeviceC,1,US,Fingerprint_338
886,TX000887,ACC000079,ACC000459,99.15,2025-02-27 09:29:59.347549,Regular Transfer,0,1,BLOCK000887,664271,PoolB,2024-12-23 19:16:59.358697,High,226,2364.22,7,3237.7,61,8,18.163901369662256,1,1,100.167.133.201,DeviceB,0,Africa,Fingerprint_78
887,TX000888,ACC000221,ACC000148,52.95,2025-02-26 19:56:59.347549,Regular Transfer,1,1,BLOCK000888,185090,PoolD,2024-10-31 19:16:59.359776,High,135,1110.83,97,1287.41,86,18,17.99739005854278,10,0,255.198.226.105,DeviceD,1,Africa,Fingerprint_220
888,TX000889,ACC000173,ACC000308,76.69,2025-02-27 10:42:59.347549,Regular Transfer,0,1,BLOCK000889,925549,PoolB,2024-06-23 19:16:59.359776,High,232,9443.81,32,5299.42,23,24,8.023827831151817,8,1,211.185.115.134,DeviceA,0,US,Fingerprint_172
889,TX000890,ACC000294,ACC000110,99.96,2025-02-27 14:16:59.347549,Smart Contract Interaction,1,0,BLOCK000890,780627,PoolD,2024-09-13 19:16:59.359776,High,211,6398.0,72,4306.17,41,14,8.522610255875904,3,1,204.214.169.153,DeviceD,0,Asia,Fingerprint_293
890,TX000891,ACC000320,ACC000067,97.4,2025-02-27 17:08:59.347549,Smart Contract Interaction,1,0,BLOCK000891,782902,PoolA,2024-05-23 19:16:59.359776,Medium,331,9452.67,9,2267.59,75,48,11.44308284772501,7,0,40.30.60.75,DeviceB,0,EU,Fingerprint_319
891,TX000892,ACC000213,ACC000077,10.02,2025-02-26 19:41:59.347549,Regular Transfer,1,0,BLOCK000892,181288,PoolC,2024-05-03 19:16:59.359776,Medium,78,1894.5,84,9484.01,93,14,5.650901189431606,10,0,113.123.235.84,DeviceC,1,US,Fingerprint_212
892,TX000893,ACC000126,ACC000374,65.69,2025-02-27 09:11:59.347549,Regular Transfer,0,1,BLOCK000893,664814,PoolD,2024-04-02 19:16:59.359776,Low,206,8833.19,46,8707.64,55,19,3.297145899195098,3,1,36.156.123.207,DeviceA,0,Asia,Fingerprint_125
893,TX000894,ACC000423,ACC000303,26.66,2025-02-27 12:18:59.347549,Smart Contract Interaction,0,0,BLOCK000894,132450,PoolC,2024-10-26 19:16:59.359776,Medium,53,9861.74,100,930.5,77,13,18.016531938328594,7,0,68.8.120.248,DeviceB,1,EU,Fingerprint_422
894,TX000895,ACC000100,ACC000208,81.63,2025-02-27 00:47:59.347549,Smart Contract Interaction,0,0,BLOCK000895,972503,PoolA,2024-09-12 19:16:59.359776,High,80,7746.13,73,2374.66,28,22,22.5356690657777,5,1,139.138.11.245,DeviceD,0,EU,Fingerprint_99
895,TX000896,ACC000193,ACC000275,91.73,2025-02-27 18:09:59.347549,Regular Transfer,0,1,BLOCK000896,955697,PoolD,2024-04-20 19:16:59.359776,Low,83,1101.99,14,1776.28,8,17,7.045674524125294,7,1,172.93.254.191,DeviceA,1,Oceania,Fingerprint_192
896,TX000897,ACC000242,ACC000236,5.6,2025-02-27 07:01:59.347549,Regular Transfer,0,0,BLOCK000897,804237,PoolA,2024-09-15 19:16:59.359776,Medium,108,1850.79,44,1094.34,96,41,8.881914394714407,3,1,34.51.137.91,DeviceB,0,US,Fingerprint_241
897,TX000898,ACC000119,ACC000269,99.64,2025-02-27 03:49:59.347549,Smart Contract Interaction,1,0,BLOCK000898,566801,PoolB,2024-10-07 19:16:59.359776,Medium,56,7241.08,80,4595.28,4,39,21.27773629108436,7,1,41.214.57.21,DeviceB,0,Oceania,Fingerprint_118
898,TX000899,ACC000286,ACC000333,21.95,2025-02-27 15:46:59.347549,Smart Contract Interaction,0,1,BLOCK000899,804900,PoolB,2024-06-02 19:16:59.359776,Low,318,3337.39,11,3024.63,7,43,20.128512249537852,4,0,235.175.190.240,DeviceD,1,EU,Fingerprint_285
899,TX000900,ACC000288,ACC000110,84.65,2025-02-26 22:14:59.347549,Regular Transfer,1,0,BLOCK000900,229410,PoolD,2024-07-21 19:16:59.359776,Medium,45,6639.37,1,9632.9,91,6,23.76179080294086,8,0,142.125.115.11,DeviceD,1,Africa,Fingerprint_287
900,TX000901,ACC000497,ACC000124,79.74,2025-02-26 20:12:59.347549,Smart Contract Interaction,0,0,BLOCK000901,470141,PoolC,2024-07-09 19:16:59.359776,High,247,1393.04,78,7044.5,10,28,8.542712313730133,3,0,123.210.235.181,DeviceC,1,Oceania,Fingerprint_496
901,TX000902,ACC000148,ACC000378,35.49,2025-02-27 00:05:59.347549,Regular Transfer,1,0,BLOCK000902,952262,PoolD,2024-03-31 19:16:59.359776,Medium,17,4901.04,71,9115.67,65,26,7.076597794495539,9,1,169.218.56.79,DeviceA,1,US,Fingerprint_147
902,TX000903,ACC000489,ACC000437,83.92,2025-02-27 11:36:59.347549,Regular Transfer,0,1,BLOCK000903,494659,PoolD,2024-03-28 19:16:59.359776,High,168,3894.29,81,1725.96,42,3,7.925487373459282,5,0,25.1.133.125,DeviceA,1,US,Fingerprint_488
903,TX000904,ACC000330,ACC000041,84.52,2025-02-26 21:10:59.347549,Smart Contract Interaction,0,0,BLOCK000904,967661,PoolC,2024-12-04 19:16:59.359776,Low,136,3469.98,56,6146.44,88,26,8.414839095059348,8,1,161.94.3.84,DeviceA,1,Africa,Fingerprint_329
904,TX000905,ACC000138,ACC000224,17.62,2025-02-27 00:06:59.347549,Smart Contract Interaction,0,0,BLOCK000905,730520,PoolB,2024-11-02 19:16:59.359776,High,233,3193.33,67,3004.58,47,20,18.377490129276005,2,1,19.249.44.243,DeviceA,0,Africa,Fingerprint_137
905,TX000906,ACC000283,ACC000352,59.26,2025-02-27 05:59:59.347549,Regular Transfer,0,1,BLOCK000906,475354,PoolC,2024-11-10 19:16:59.359776,Medium,325,4587.51,7,6337.27,95,17,10.828611367308225,8,0,33.83.19.135,DeviceC,0,Africa,Fingerprint_282
906,TX000907,ACC000343,ACC000040,80.62,2025-02-27 11:09:59.347549,Smart Contract Interaction,1,0,BLOCK000907,505537,PoolD,2024-06-20 19:16:59.359776,Medium,308,4538.58,69,5401.18,34,27,5.343489652714252,4,0,135.153.19.117,DeviceB,1,Africa,Fingerprint_342
907,TX000908,ACC000373,ACC000283,69.77,2025-02-27 01:49:59.347549,Regular Transfer,1,1,BLOCK000908,285793,PoolD,2024-11-28 19:16:59.359776,Medium,61,9201.94,58,857.62,43,12,5.568667856823965,6,0,43.68.49.59,DeviceC,1,Oceania,Fingerprint_372
908,TX000909,ACC000025,ACC000031,91.4,2025-02-26 19:30:59.347549,Smart Contract Interaction,0,0,BLOCK000909,979908,PoolB,2024-04-25 19:16:59.358697,High,221,3830.46,100,542.86,52,14,4.220482598279053,5,1,221.222.81.249,DeviceB,0,Africa,Fingerprint_24
909,TX000910,ACC000304,ACC000274,2.83,2025-02-27 09:26:59.347549,Regular Transfer,0,1,BLOCK000910,905270,PoolC,2024-10-19 19:16:59.359776,High,17,2063.08,23,6050.48,57,30,12.810508314258492,9,1,42.4.76.219,DeviceC,1,US,Fingerprint_303
910,TX000911,ACC000249,ACC000253,70.06,2025-02-26 19:36:59.347549,Smart Contract Interaction,0,0,BLOCK000911,951307,PoolB,2024-08-25 19:16:59.359776,Medium,9,6814.42,7,9496.91,44,21,23.475111438561875,8,1,125.232.89.56,DeviceA,1,US,Fingerprint_248
911,TX000912,ACC000453,ACC000287,94.76,2025-02-26 20:35:59.347549,Regular Transfer,0,1,BLOCK000912,830889,PoolC,2025-01-07 19:16:59.359776,Medium,231,1036.07,10,1360.1,27,22,3.302650685188059,3,0,100.107.101.67,DeviceB,0,Africa,Fingerprint_452
912,TX000913,ACC000144,ACC000075,56.37,2025-02-27 17:39:59.347549,Regular Transfer,1,1,BLOCK000913,108840,PoolA,2024-04-21 19:16:59.359776,High,328,6682.35,64,7249.58,43,47,8.558706184236247,5,0,227.35.92.237,DeviceA,0,Asia,Fingerprint_143
913,TX000914,ACC000400,ACC000165,56.32,2025-02-27 06:14:59.347549,Smart Contract Interaction,1,0,BLOCK000914,230824,PoolD,2025-01-02 19:16:59.359776,Medium,233,4612.84,68,7058.51,77,6,8.129579672517602,10,0,147.137.127.63,DeviceD,1,Oceania,Fingerprint_399
914,TX000915,ACC000304,ACC000261,18.83,2025-02-27 06:02:59.347549,Smart Contract Interaction,0,1,BLOCK000915,585168,PoolB,2024-10-19 19:16:59.359776,High,17,2063.08,23,6050.48,57,30,12.810508314258492,9,1,42.4.76.219,DeviceC,1,US,Fingerprint_303
915,TX000916,ACC000177,ACC000059,98.8,2025-02-27 05:02:59.347549,Smart Contract Interaction,1,0,BLOCK000916,488477,PoolA,2024-03-09 19:16:59.359776,Medium,343,1056.6,8,3902.27,97,47,22.333684444569897,2,0,65.245.208.80,DeviceB,1,Oceania,Fingerprint_176
916,TX000917,ACC000319,ACC000103,88.16,2025-02-26 19:52:59.347549,Smart Contract Interaction,1,0,BLOCK000917,302365,PoolD,2024-06-27 19:16:59.359776,Low,212,5891.48,84,4906.5,5,36,14.230146682378825,6,0,236.76.79.18,DeviceC,1,US,Fingerprint_318
917,TX000918,ACC000311,ACC000292,49.23,2025-02-27 08:35:59.347549,Regular Transfer,1,0,BLOCK000918,566173,PoolC,2024-06-27 19:16:59.359776,Low,283,5449.16,31,5666.35,45,23,16.730922377942314,2,0,200.251.55.136,DeviceD,0,Oceania,Fingerprint_310
918,TX000919,ACC000339,ACC000046,30.91,2025-02-27 00:25:59.347549,Regular Transfer,1,1,BLOCK000919,109818,PoolD,2024-08-06 19:16:59.359776,High,14,1626.07,67,7683.53,12,50,22.28320058552058,4,1,232.148.233.22,DeviceC,1,US,Fingerprint_338
919,TX000920,ACC000361,ACC000256,49.05,2025-02-27 17:25:59.347549,Regular Transfer,0,1,BLOCK000920,332281,PoolD,2024-10-19 19:16:59.359776,High,200,7330.53,26,2902.59,85,33,18.763942749596605,7,1,182.47.180.90,DeviceB,0,Africa,Fingerprint_360
920,TX000921,ACC000330,ACC000405,9.03,2025-02-27 18:49:59.347549,Smart Contract Interaction,0,1,BLOCK000921,879243,PoolC,2024-12-04 19:16:59.359776,Low,136,3469.98,56,6146.44,88,26,8.414839095059348,8,1,161.94.3.84,DeviceA,1,Africa,Fingerprint_329
921,TX000922,ACC000420,ACC000227,23.27,2025-02-27 10:41:59.347549,Regular Transfer,0,1,BLOCK000922,120742,PoolB,2024-03-24 19:16:59.359776,High,12,8391.98,79,2156.05,66,25,1.8967886522946766,8,1,155.114.230.102,DeviceD,0,Asia,Fingerprint_419
922,TX000923,ACC000315,ACC000257,21.89,2025-02-27 12:20:59.347549,Smart Contract Interaction,0,0,BLOCK000923,895262,PoolA,2024-10-19 19:16:59.359776,High,241,1749.52,50,8109.4,58,49,23.870042614605588,5,1,16.201.173.83,DeviceC,0,Africa,Fingerprint_314
923,TX000924,ACC000452,ACC000229,52.65,2025-02-26 22:05:59.347549,Regular Transfer,0,1,BLOCK000924,394790,PoolA,2024-11-28 19:16:59.359776,Low,325,2472.06,35,867.29,31,39,4.904025313541064,10,1,80.119.23.91,DeviceA,0,US,Fingerprint_451
924,TX000925,ACC000324,ACC000029,0.08,2025-02-27 04:08:59.347549,Smart Contract Interaction,0,0,BLOCK000925,813612,PoolC,2024-08-15 19:16:59.359776,Medium,192,7018.36,26,2290.97,73,35,21.456130552993127,5,0,62.154.107.242,DeviceD,0,Asia,Fingerprint_323
925,TX000926,ACC000155,ACC000232,91.79,2025-02-27 11:34:59.347549,Regular Transfer,1,1,BLOCK000926,843647,PoolB,2024-11-16 19:16:59.359776,Low,110,3530.1,9,7264.7,83,47,18.402081197135384,8,1,254.187.220.10,DeviceD,0,EU,Fingerprint_154
926,TX000927,ACC000221,ACC000404,20.15,2025-02-26 21:38:59.347549,Smart Contract Interaction,0,1,BLOCK000927,475202,PoolA,2024-10-31 19:16:59.359776,High,135,1110.83,97,1287.41,86,18,17.99739005854278,10,0,255.198.226.105,DeviceD,1,Africa,Fingerprint_220
927,TX000928,ACC000290,ACC000362,13.06,2025-02-26 21:09:59.347549,Regular Transfer,0,0,BLOCK000928,300814,PoolA,2024-07-26 19:16:59.359776,Medium,46,8436.97,52,7662.97,23,32,14.011435650704495,6,1,153.255.207.26,DeviceD,0,Asia,Fingerprint_289
928,TX000929,ACC000367,ACC000198,71.7,2025-02-27 06:42:59.347549,Regular Transfer,0,0,BLOCK000929,194336,PoolC,2024-10-24 19:16:59.359776,Low,224,2487.29,4,8148.66,81,32,1.5847494170882293,7,1,85.97.247.34,DeviceA,1,Asia,Fingerprint_366
929,TX000930,ACC000046,ACC000409,91.88,2025-02-26 23:10:59.347549,Regular Transfer,1,0,BLOCK000930,955932,PoolC,2024-12-09 19:16:59.358697,Low,49,3716.6,89,408.46,83,44,4.412357363383471,1,0,96.61.151.31,DeviceD,0,US,Fingerprint_45
930,TX000931,ACC000148,ACC000373,84.43,2025-02-27 00:36:59.347549,Smart Contract Interaction,1,1,BLOCK000931,743241,PoolA,2024-03-31 19:16:59.359776,Medium,17,4901.04,71,9115.67,65,26,7.076597794495539,9,1,169.218.56.79,DeviceA,1,US,Fingerprint_147
931,TX000932,ACC000374,ACC000290,32.37,2025-02-26 22:40:59.347549,Smart Contract Interaction,1,1,BLOCK000932,755608,PoolC,2024-11-22 19:16:59.359776,High,324,5970.39,14,5094.65,44,26,18.732625929650755,2,0,69.242.253.174,DeviceA,0,Asia,Fingerprint_373
932,TX000933,ACC000088,ACC000023,2.2,2025-02-27 12:33:59.347549,Regular Transfer,0,0,BLOCK000933,417905,PoolC,2024-05-12 19:16:59.358697,Medium,260,370.08,47,9726.73,49,35,12.670579549264518,2,0,167.234.200.84,DeviceB,0,Africa,Fingerprint_87
933,TX000934,ACC000067,ACC000173,58.67,2025-02-27 12:39:59.347549,Regular Transfer,1,0,BLOCK000934,947684,PoolC,2024-09-17 19:16:59.358697,Medium,72,6821.32,97,9923.96,19,32,2.4893097123089496,4,1,59.133.116.122,DeviceC,1,EU,Fingerprint_66
934,TX000935,ACC000270,ACC000032,91.72,2025-02-27 09:13:59.347549,Smart Contract Interaction,0,1,BLOCK000935,852677,PoolD,2025-01-24 19:16:59.359776,Medium,192,2906.59,89,484.25,28,21,18.7721687201733,2,1,84.5.51.74,DeviceB,0,Africa,Fingerprint_269
935,TX000936,ACC000486,ACC000498,77.44,2025-02-27 03:56:59.347549,Smart Contract Interaction,0,0,BLOCK000936,331890,PoolA,2024-05-16 19:16:59.359776,Medium,59,1481.67,4,7492.97,18,26,6.7449122607941785,8,0,77.89.147.21,DeviceA,1,Oceania,Fingerprint_485
